url,address,year_built,condition,wear_percent,lat,lon
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/131613,"ул. Куликова, 46 корпус 1, Астрахань, Астраханская область",1980,Исправный,30,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/993432,"ул. Куликова, 46, Астрахань, Астраханская область",1978,Исправный,50,46.3556957,48.0764871
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/582900,"ул. Куликова, 46 корпус 2, Астрахань, Астраханская область",1980,Исправный,,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/125524,"ул. Куликова, 48 корпус 1, Астрахань, Астраханская область",1990,Исправный,30,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/637879,"ул. Куликова, 48, Астрахань, Астраханская область",1983,Исправный,,46.3546379,48.0773114
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/152589,"ул. Куликова, 50, Астрахань, Астраханская область",1987,Исправный,11,46.3556866,48.0783561
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/614079,"ул. Куликова, 52, Астрахань, Астраханская область",1994,Исправный,40,46.3552469,48.0794306
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/737225,"ул. Куликова, 54, Астрахань, Астраханская область",1992,Исправный,33,46.3555909,48.0804675
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1200396,"ул. Куликова, 56, Астрахань, Астраханская область",1997,Исправный,80,46.355418,48.0830803
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/637880,"ул. Куликова, 56 корпус 2, Астрахань, Астраханская область",1997,Исправный,,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/512367,"ул. Куликова, 56 корпус 1, Астрахань, Астраханская область",1995,Исправный,21,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1197305,"ул. Куликова, 58, Астрахань, Астраханская область",2004,Исправный,10,46.355355,48.0841762
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/805057,"ул. Куликова, 59, Астрахань, Астраханская область",2014,Исправный,2,46.3563914,48.0709016
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/474696,"ул. Куликова, 62, Астрахань, Астраханская область",2009,Исправный,2,46.355416,48.0852555
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1102181,"ул. Куликова, 63, Астрахань, Астраханская область",1991,Исправный,,46.3564148,48.074242
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/624896,"ул. Куликова, 64, Астрахань, Астраханская область",1998,Исправный,0,46.355387,48.0874422
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/512369,"ул. Куликова, 64 корпус 1, Астрахань, Астраханская область",1995,Исправный,21,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/656278,"ул. Куликова, 66 корпус 1, Астрахань, Астраханская область",2009,Исправный,2,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/512370,"ул. Куликова, 66, Астрахань, Астраханская область",1998,Исправный,16,46.355243,48.088384
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/656279,"ул. Куликова, 66 корпус 2, Астрахань, Астраханская область",2010,Исправный,2,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1147493,"ул. Куликова, 67в, Астрахань, Астраханская область",2014,Исправный,30,46.3567958,48.0802573
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/512371,"ул. Куликова, 73, Астрахань, Астраханская область",1989,Исправный,33,46.3563298,48.0856986
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/472131,"ул. Куликова, 73 корпус 4, Астрахань, Астраханская область",2009,Исправный,25,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1129804,"ул. Куликова, 73 корпус 1, Астрахань, Астраханская область",1995,Исправный,70,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/582901,"ул. Куликова, 73 корпус 3, Астрахань, Астраханская область",1990,Исправный,70,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/512372,"ул. Куликова, 73 корпус 2, Астрахань, Астраханская область",1995,Исправный,21,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/656280,"ул. Куликова, 75, Астрахань, Астраханская область",2003,Исправный,40,46.3562901,48.0877657
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1157166,"ул. Куликова, 77 корпус 4, Астрахань, Астраханская область",2014,Исправный,,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/472133,"ул. Куликова, 77 корпус 3, Астрахань, Астраханская область",2009,Исправный,20,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/472132,"ул. Куликова, 77 корпус 2, Астрахань, Астраханская область",2009,Исправный,,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/624897,"ул. Куликова, 77, Астрахань, Астраханская область",2000,Исправный,5,46.356599,48.0886688
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/814319,"ул. Куликова, 77 корпус 1, Астрахань, Астраханская область",2007,Исправный,2,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/624580,"ул. Куликова, 79 корпус 2, Астрахань, Астраханская область",2012,Исправный,20,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/624581,"ул. Куликова, 79 корпус 3, Астрахань, Астраханская область",2012,Исправный,2,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1145697,"ул. Куликова, 79 корпус 1, Астрахань, Астраханская область",2010,Исправный,2,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1145696,"ул. Куликова, 79, Астрахань, Астраханская область",2010,Исправный,2,46.3563343,48.0897168
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/624583,"ул. Куликова, 81 корпус 2, Астрахань, Астраханская область",2010,Исправный,2,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/624584,"ул. Куликова, 81 корпус 3, Астрахань, Астраханская область",2010,Исправный,2,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1145699,"ул. Куликова, 81 корпус 4, Астрахань, Астраханская область",2015,Исправный,2,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/624582,"ул. Куликова, 81, Астрахань, Астраханская область",2013,Исправный,2,46.3566813,48.0921452
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1145698,"ул. Куликова, 81 корпус 1, Астрахань, Астраханская область",2010,Исправный,2,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1145700,"ул. Куликова, 83, Астрахань, Астраханская область",2010,Исправный,2,46.358076,48.0908888
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1145701,"ул. Куликова, 83 корпус 1, Астрахань, Астраханская область",2010,Исправный,2,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/814354,"ул. Куликова, 85 корпус 3, Астрахань, Астраханская область",2015,Исправный,2,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/814314,"ул. Куликова, 85 корпус 1, Астрахань, Астраханская область",2013,Исправный,2,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1145702,"ул. Куликова, 85 корпус 2, Астрахань, Астраханская область",2014,Исправный,2,46.3556152,48.0713005
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1378226,"ул. Куликова, 62/1, Астрахань, Астраханская область",1997,Исправный,5,46.3549623,48.085968
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1313798,"ул. Курская, 5, Астрахань, Астраханская область",1917,Аварийный,,46.3486661,48.05977
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1347966,"ул. Курская, 7, Астрахань, Астраханская область",,Исправный,,46.3486548,48.0599529
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1337857,"ул. Курская, 10, Астрахань, Астраханская область",,Исправный,,46.3484245,48.0587247
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1341571,"ул. Курская, 16, Астрахань, Астраханская область",1917,Исправный,,46.3483809,48.0594172
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1301698,"ул. Курская, 18 корпус 1, Астрахань, Астраханская область",,Исправный,,46.3481796,48.0642903
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1331605,"ул. Курская, 21, Астрахань, Астраханская область",,Исправный,,46.3484969,48.0617965
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1326644,"ул. Курская, 33, Астрахань, Астраханская область",,Исправный,,46.348406,48.0631678
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1354009,"ул. Курская, 37, Астрахань, Астраханская область",,Исправный,,46.3483341,48.0639339
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1322768,"ул. Курская, 45, Астрахань, Астраханская область",,Исправный,,46.3482453,48.0653018
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1332738,"ул. Курская, 47, Астрахань, Астраханская область",1917,Исправный,,46.3482105,48.0655549
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/36563,"ул. Курская, 53, Астрахань, Астраханская область",1986,Исправный,30,46.348113,48.0667291
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1125898,"ул. Курская, 53 корпус 1, Астрахань, Астраханская область",1987,Исправный,,46.3481796,48.0642903
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1313782,"ул. Курская, 56, Астрахань, Астраханская область",,Исправный,,46.3480639,48.063178
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1370027,"ул. Курская, 57 корпус 1, Астрахань, Астраханская область",1986,Исправный,,46.3481796,48.0642903
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1281784,"ул. Курская, 57, Астрахань, Астраханская область",1985,Исправный,,46.34786,48.0701401
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/638194,"ул. Курская, 59, Астрахань, Астраханская область",1986,Исправный,26,46.3478926,48.0714769
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1371098,"ул. Курская, 64, Астрахань, Астраханская область",1917,Аварийный,,46.3479084,48.0644942
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/765736,"ул. Курская, 74, Астрахань, Астраханская область",1969,Исправный,,46.3476645,48.0667485
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1240698,"ул. Курская, 78, Астрахань, Астраханская область",1968,Исправный,70,46.3474535,48.0700065
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/642278,"ул. Курская, 80, Астрахань, Астраханская область",1985,Исправный,70,46.3473182,48.0720977
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1370133,"ул. Лабинская, 5, Астрахань, Астраханская область",,Исправный,,46.3477853,48.1291322
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1235308,"ул. Лабинская, 6, Астрахань, Астраханская область",,Исправный,,46.3480295,48.1299608
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1043347,"ул. Ладожская, 6, Астрахань, Астраханская область",1972,Исправный,,46.3807214,48.0990722
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1284414,"ул. Лазо, 4, Астрахань, Астраханская область",1917,Исправный,,46.3545709,48.0494249
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1308877,"ул. Лазо, 7, Астрахань, Астраханская область",1917,Исправный,,46.3547374,48.0497705
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1333587,"ул. Лазо, 10, Астрахань, Астраханская область",1917,Аварийный,,46.3549171,48.0490229
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1366147,"ул. Лазо, 14, Астрахань, Астраханская область",,Исправный,,46.3545757,48.0497599
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/671789,"ул. Латышева, Строение 6в, Астрахань, Астраханская область",1963,Исправный,,46.3791784,48.059023
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/808055,"ул. Латышева, 3к, Астрахань, Астраханская область",2016,Исправный,0,46.3810847,48.0563824
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/812844,"ул. Латышева, 3л, Астрахань, Астраханская область",2016,Исправный,0,46.3817318,48.0569485
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1165923,"ул. Латышева, 3е корпус 1, Астрахань, Астраханская область",2015,Исправный,3,46.3791784,48.059023
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/664783,"ул. Латышева, 4, Астрахань, Астраханская область",1961,Исправный,49,46.3793817,48.0536061
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/658028,"ул. Латышева, 6б, Астрахань, Астраханская область",1961,Исправный,60,46.3784323,48.0543002
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/698347,"ул. Латышева, 6А, Астрахань, Астраханская область",1962,Исправный,,46.3788667,48.0545683
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/658027,"ул. Латышева, 6, Астрахань, Астраханская область",1961,Исправный,20,46.3793214,48.0544553
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/792816,"ул. Латышева, 7в, Астрахань, Астраханская область",2008,Исправный,,46.3799885,48.0631075
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1041826,"ул. Латышева, 12, Астрахань, Астраханская область",1930,Аварийный,,46.3788036,48.0598252
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1041827,"ул. Латышева, 14, Астрахань, Астраханская область",1930,Аварийный,,46.3787489,48.0603629
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1041831,"ул. Латышева, 16, Астрахань, Астраханская область",1930,Аварийный,,46.3786925,48.0608706
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1041839,"ул. Латышева, 18г, Астрахань, Астраханская область",1939,Исправный,,46.3784832,48.0619628
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1300794,"ул. Лейтенанта Шмидта, 6, Астрахань, Астраханская область",1917,Исправный,,46.3482652,48.0228771
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1294459,"ул. Ленина, 1, Астрахань, Астраханская область",,Исправный,,46.348247,48.0417813
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/656049,"пл. Ленина, 2, Астрахань, Астраханская область",1959,Исправный,,46.3468037,48.0257504
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/735688,"пл. Ленина, 4, Астрахань, Астраханская область",1960,Исправный,,46.346902,48.0270695
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1241685,"ул. Ленина, 4, Астрахань, Астраханская область",1940,Исправный,,46.3471233,48.033669
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1229197,"пл. Ленина, 6, Астрахань, Астраханская область",1960,Исправный,,46.3466367,48.0280688
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1293371,"ул. Ленина, 6, Астрахань, Астраханская область",1917,Аварийный,,46.347129,48.0340446
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/36566,"пл. Ленина, 8, Астрахань, Астраханская область",1957,Исправный,,46.3469365,48.0289432
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1253595,"ул. Ленина, 8, Астрахань, Астраханская область",1917,Исправный,,46.3471162,48.0344183
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1235720,"пл. Ленина, 10, Астрахань, Астраханская область",,Исправный,,46.3469943,48.0302627
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1244360,"ул. Ленина, 11, Астрахань, Астраханская область",1917,Исправный,,46.3477786,48.0372034
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/655133,"пл. Ленина, 12, Астрахань, Астраханская область",1957,Исправный,40,46.3470578,48.031587
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1337026,"ул. Ленина, 13, Астрахань, Астраханская область",,Исправный,,46.3477577,48.0379227
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1125900,"ул. Ленина, 14, Астрахань, Астраханская область",1917,Исправный,,46.34718,48.0355547
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/36567,"пл. Ленина, 14, Астрахань, Астраханская область",1960,Исправный,,46.34765,48.030218
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1376924,"ул. Ленина, 15, Астрахань, Астраханская область",1917,Исправный,,46.3478838,48.0393782
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/848929,"ул. Ленина, 16, Астрахань, Астраханская область",1917,Исправный,,46.3471925,48.0358292
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1297260,"ул. Ленина, 18, Астрахань, Астраханская область",1917,Исправный,,46.3481373,48.040242
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1243435,"ул. Ленина, 19, Астрахань, Астраханская область",,Исправный,,46.348247,48.0417813
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1349226,"ул. Ленина, 23, Астрахань, Астраханская область",1962,Исправный,,46.3484064,48.0435064
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/965349,"ул. Ленина, 24, Астрахань, Астраханская область",,Исправный,,46.3474049,48.0386942
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/627525,"ул. Ленина, 50, Астрахань, Астраханская область",1958,Исправный,,46.3478873,48.0441127
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1228569,"ул. Ленина, 52, Астрахань, Астраханская область",1938,Исправный,,46.3479068,48.0446781
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1226413,"ул. Ленина, 54, Астрахань, Астраханская область",1917,Исправный,,46.3246807,47.960628
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1293069,"ул. Ленина, 54/1, Астрахань, Астраханская область",,Исправный,,46.3480186,48.0434607
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/645939,"Ленинградский пер., 66, Астрахань, Астраханская область",1977,Исправный,29,46.3660463,47.9837918
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/657990,"Ленинградский пер., 68 корпус 1, Астрахань, Астраханская область",1987,Исправный,0,,
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/657989,"Ленинградский пер., 68, Астрахань, Астраханская область",1967,Исправный,49,46.3644758,47.9886327
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/657991,"Ленинградский пер., 70, Астрахань, Астраханская область",1968,Исправный,,46.3648719,47.9887659
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/659995,"Ленинградский пер., 72, Астрахань, Астраханская область",1966,Исправный,,46.3647155,47.9870164
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/659996,"Ленинградский пер., 72 корпус 1, Астрахань, Астраханская область",1997,Исправный,,,
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1252096,"Ленинградский пер., 74, Астрахань, Астраханская область",1968,Исправный,,46.3651305,47.9871331
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/816366,"Ленинградский пер., 76, Астрахань, Астраханская область",1969,Исправный,,46.3655411,47.987248
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1138844,"Ленинградский пер., 78а, Астрахань, Астраханская область",1973,Исправный,43,46.3654615,47.9863425
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1272351,"Ленинградский пер., 78, Астрахань, Астраханская область",1970,Исправный,40,46.3649342,47.9856183
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/659997,"Ленинградский пер., 80, Астрахань, Астраханская область",1978,Исправный,,46.366386,47.9851382
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/657993,"Ленинградский пер., 82, Астрахань, Астраханская область",1972,Исправный,,46.3651431,47.9842304
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/657994,"Ленинградский пер., 84, Астрахань, Астраханская область",1973,Исправный,43,46.3662404,47.9844069
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/657995,"Ленинградский пер., 86а, Астрахань, Астраханская область",1978,Исправный,,46.3656299,47.9841965
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/645940,"ул. Лепехинская, 47 корпус 1, Астрахань, Астраханская область",1988,Исправный,30,46.3513217,47.9855052
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/813322,"ул. Лепехинская, 47 корпус 2, Астрахань, Астраханская область",1988,Исправный,22,46.3513217,47.9855052
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/659998,"ул. Лермонтова, 22, Астрахань, Астраханская область",1987,Исправный,,46.2985848,48.0666009
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1312677,"ул. Луговая, 2, Астрахань, Астраханская область",1958,Аварийный,,46.2695584,47.9648569
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1373910,"ул. Лычманова, 2, Астрахань, Астраханская область",1917,Исправный,,46.3414249,48.0339299
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1308689,"ул. Лычманова, 8, Астрахань, Астраханская область",,Исправный,,46.3415275,48.0347111
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1327202,"ул. Лычманова, 12, Астрахань, Астраханская область",,Исправный,,46.3415926,48.0354431
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1216285,"ул. Лычманова, 13 корпус 2, Астрахань, Астраханская область",1917,Аварийный,,46.3422528,48.0421984
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1276493,"ул. Лычманова, 14, Астрахань, Астраханская область",,Исправный,,46.3416142,48.0357719
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1279092,"ул. Лычманова, 15, Астрахань, Астраханская область",1917,Исправный,,46.3419388,48.0366023
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1268489,"ул. Лычманова, 19, Астрахань, Астраханская область",1917,Аварийный,,46.342088,48.037204
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1251905,"ул. Лычманова, 20, Астрахань, Астраханская область",1917,Исправный,,46.3416758,48.0365585
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1352168,"ул. Лычманова, 25, Астрахань, Астраханская область",1917,Аварийный,,46.342147,48.0384421
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1319872,"ул. Лычманова, 26, Астрахань, Астраханская область",1917,Аварийный,,46.3423049,48.0412164
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1344177,"ул. Лычманова, 39, Астрахань, Астраханская область",1917,Исправный,,46.3423049,48.0412164
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1351329,"ул. Лычманова, 40, Астрахань, Астраханская область",1917,Исправный,,46.3420262,48.0411462
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1369900,"ул. Лычманова, 47, Астрахань, Астраханская область",1917,Исправный,,46.3422528,48.0421984
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1317054,"ул. Лычманова, 56, Астрахань, Астраханская область",1917,Аварийный,,46.3422502,48.0438092
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1338880,"ул. Лычманова, 57, Астрахань, Астраханская область",,Исправный,,46.3426643,48.0457321
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1310020,"ул. Лычманова, 68а, Астрахань, Астраханская область",,Исправный,,46.34242,48.0456999
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1355422,"ул. Лычманова, 68, Астрахань, Астраханская область",,Исправный,,46.3424476,48.0459713
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1347719,"ул. Лычманова, 69, Астрахань, Астраханская область",1917,Аварийный,,46.3428866,48.0476033
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1355730,"ул. Лычманова, 72, Астрахань, Астраханская область",1917,Исправный,,46.3424967,48.0465473
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1269520,"ул. Лычманова, 77, Астрахань, Астраханская область",1917,Исправный,,46.3429371,48.0487753
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1256281,"ул. Лычманова, 81, Астрахань, Астраханская область",1917,Исправный,,46.3429701,48.0493273
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1355705,"ул. Лычманова, 86, Астрахань, Астраханская область",1917,Исправный,,46.3426231,48.048608
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1367497,"ул. Лычманова, 92, Астрахань, Астраханская область",,Исправный,,46.3427066,48.0493289
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1215996,"ул. Льва Толстого, 14, Астрахань, Астраханская область",1940,Аварийный,,46.3572819,48.0083548
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1306326,"ул. Льва Толстого, 15, Астрахань, Астраханская область",1917,Исправный,,46.3618156,48.0096704
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1264767,"ул. Льва Толстого, 16, Астрахань, Астраханская область",1917,Аварийный,,46.3618156,48.0096704
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1294539,"ул. Льва Толстого, 19, Астрахань, Астраханская область",1940,Аварийный,,46.3593054,48.007865
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1258604,"ул. Льва Толстого, 21, Астрахань, Астраханская область",1917,Аварийный,,46.3594287,48.0081908
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1357855,"ул. Льва Толстого, 22 Литер а, Астрахань, Астраханская область",1917,Аварийный,,46.3618156,48.0096704
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1290176,"ул. Льва Толстого, 22, Астрахань, Астраханская область",1917,Аварийный,,46.3618156,48.0096704
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1220478,"ул. Льва Толстого, 28, Астрахань, Астраханская область",1917,Исправный,,46.3613362,48.0096173
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1259875,"ул. Льва Толстого, 31, Астрахань, Астраханская область",1932,Аварийный,,46.3574315,48.007707
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1236868,"ул. Льва Толстого, 37, Астрахань, Астраханская область",1917,Аварийный,,46.3616925,48.0093791
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1369891,"ул. Льва Толстого, 15/1, Астрахань, Астраханская область",1917,Аварийный,,46.3574315,48.007707
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1340120,"ул. Льва Толстого, 31/1, Астрахань, Астраханская область",1932,Исправный,,46.3618156,48.0096704
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/779678,"ул. Ляхова, 3, Астрахань, Астраханская область",1968,Исправный,5,46.3610704,48.0486709
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/823538,"ул. Ляхова, 5, Астрахань, Астраханская область",1970,Исправный,,46.3607104,48.0486947
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1001894,"ул. Ляхова, 6, Астрахань, Астраханская область",1962,Аварийный,,46.3594334,48.0498226
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/816343,"ул. Ляхова, 7, Астрахань, Астраханская область",1970,Исправный,50,46.3603578,48.0487327
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/971115,"ул. Ляхова, 8а, Астрахань, Астраханская область",1962,Исправный,14,46.3587769,48.0498242
https://dom.mingkh.ru/astrahanskaya-oblast/astrahan/1273563,"ул. Ляхова, 8, Астрахань, Астраханская область",1961,Аварийный,,46.3597179,48.050743
